Indicador;Nível Territorial;Abertura Territorial;Variável de abertura 1;Categoria de abertura 1;Variável de abertura 2;Categoria de abertura 2;Maio;Junho;Situação Maio para Junho;Julho;Situação Junho para Julho;Agosto;Situação Julho para Agosto;Setembro;Situação Agosto para Setembro;Outubro;Situação Setembro para Outubro;Novembro;Situação Outubro para Novembro
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ;7,6;7,8;-;15,6;-;15,1;-;13,1;-;12,9;-;15,4;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Pronto socorro do SUS/UPA ;16,0;18,2;-;21,1;-;35,7;-;34,6;-;20,9;-;26,8;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Hospital do SUS ;16,5;20,6;-;26,4;-;25,4;-;29,7;-;34,3;-;44,1;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Pronto socorro ou hospital do SUS ;11,1;14,0;-;14,1;-;20,0;-;20,6;-;18,7;-;24,6;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Estabelecimentos privados de saúde ou ligado às forças armadas ;20,2;23,0;-;31,9;-;24,2;-;30,3;-;35,7;-;30,2;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Pronto socorro ou hospital privado ou ligado às forças armadas ;23,7;30,6;-;46,6;-;31,0;-;38,9;-;50,7;-;35,9;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Hospital privado ou ligado às forças armadas ;25,0;34,7;-;46,6;-;40,5;-;75,9;-;51,1;-;40,6;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;Local de Atendimento;Hospital público, privado ou ligado às forças armadas ;13,1;16,9;-;20,8;-;17,3;-;28,2;-;29,4;-;31,7;-
Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (mil pessoas) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimento público de saúde ;   359 ;   201 ;Queda;   110 ;Queda;   101 ;Estável;   54 ;Queda;   62 ;Estável;   45 ;Estável
Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (mil pessoas) ;Grande Região;Norte;-;-;Local de Atendimento;Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ;   240 ;   141 ;Queda;   77 ;Queda;   67 ;Estável;   30 ;Queda;   44 ;Estável;   33 ;Estável
Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (mil pessoas) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro do SUS/UPA ;   106 ;   45 ;Queda;   25 ;Queda;   21 ;Estável;   15 ;Estável;   25 ;Estável;   16 ;Estável
Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (mil pessoas) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital do SUS ;   81 ;   43 ;Queda;   25 ;Queda;   30 ;Estável;   18 ;Estável;   23 ;Estável;   14 ;Estável
Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (mil pessoas) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro ou hospital do SUS ;   171 ;   82 ;Queda;   47 ;Queda;   48 ;Estável;   31 ;Queda;   36 ;Estável;   23 ;Estável
Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (mil pessoas) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimentos privados de saúde ou ligado às forças armadas ;   83 ;   33 ;Queda;   11 ;Queda;   17 ;Estável;   8 ;Queda;   16 ;Estável;   7 ;Estável
Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (mil pessoas) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital público, privado ou ligado às forças armadas ;   121 ;   57 ;Queda;   27 ;Queda;   38 ;Estável;   20 ;Queda;   33 ;Estável;   17 ;Queda
CV - Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimento público de saúde ;7,3;8,6;-;9,8;-;11,2;-;12,6;-;12,9;-;13,8;-
CV - Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ;9,2;10,8;-;12,2;-;14,1;-;16,7;-;16,8;-;16,9;-
CV - Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro do SUS/UPA ;11,7;14,2;-;19,1;-;21,2;-;21,3;-;20,6;-;24,8;-
CV - Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital do SUS ;12,7;13,6;-;19,4;-;18,2;-;22,1;-;22,7;-;25,9;-
CV - Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro ou hospital do SUS ;8,9;10,7;-;14,0;-;14,3;-;16,2;-;17,2;-;19,2;-
CV - Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimentos privados de saúde ou ligado às forças armadas ;15,6;17,9;-;29,4;-;21,6;-;28,8;-;32,9;-;29,3;-
CV - Pessoas que procuraram estabelecimento de saúde e apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital público, privado ou ligado às forças armadas ;11,8;12,9;-;18,3;-;15,9;-;21,1;-;21,3;-;23,0;-
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimento público de saúde ;83,1;87,3;Estável;91,3;Estável;81,5;Estável;87,2;Estável;80,4;Estável;92,7;Aumento
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ;55,5;61,3;Estável;63,9;Estável;54,1;Estável;48,9;Estável;57,0;Estável;68,9;Estável
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro do SUS/UPA ;24,6;19,7;Estável;20,8;Estável;17,1;Estável;24,6;Estável;33,1;Estável;32,6;Estável
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital do SUS ;18,8;18,8;Estável;20,8;Estável;24,5;Estável;29,6;Estável;29,6;Estável;30,0;Estável
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro ou hospital do SUS ;39,7;35,7;Estável;38,9;Estável;39,2;Estável;49,8;Estável;46,3;Estável;48,2;Estável
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimentos privados de saúde ou ligado às forças armadas ;19,1;14,1;Estável;9,5;Estável;13,4;Estável;13,0;Estável;20,5;Estável;13,7;Estável
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital público, privado ou ligado às forças armadas ;28,0;24,6;Estável;22,4;Estável;30,9;Estável;31,9;Estável;43,1;Estável;35,1;Estável
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimento público de saúde ;3,3;2,6;-;2,9;-;7,2;-;4,2;-;7,2;-;2,5;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ;5,9;6,1;-;7,0;-;10,0;-;11,9;-;10,8;-;8,0;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro do SUS/UPA ;10,6;13,4;-;17,0;-;20,8;-;19,2;-;17,2;-;19,1;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital do SUS ;12,3;13,0;-;16,8;-;16,4;-;18,4;-;19,1;-;20,9;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Pronto socorro ou hospital do SUS ;7,7;9,7;-;10,4;-;12,6;-;11,6;-;13,5;-;13,0;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Estabelecimentos privados de saúde ou ligado às forças armadas ;14,3;16,9;-;28,3;-;21,6;-;27,0;-;28,3;-;28,2;-
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram sintomas referenciados conjugados3 (%) ;Grande Região;Norte;-;-;Local de Atendimento;Hospital público, privado ou ligado às forças armadas ;10,8;12,1;-;15,8;-;14,1;-;17,4;-;14,9;-;18,1;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Sexo;Total;-;-;   185 ;   100 ;Queda;   61 ;Queda;   81 ;Estável;   52 ;Queda;   65 ;Estável;   49 ;Estável
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Sexo;Homem;-;-;   101 ;   49 ;-;   25 ;-;   36 ;-;   20 ;-;   31 ;-;   24 ;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Sexo;Mulher;-;-;   84 ;   51 ;-;   36 ;-;   45 ;-;   32 ;-;   34 ;-;   25 ;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Cor ou Raça;Total4;-;-;   185 ;   100 ;-;   61 ;-;   81 ;-;   52 ;-;   65 ;-;   49 ;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Cor ou Raça;Branca;-;-;   30 ;   27 ;-;   15 ;-;   15 ;-;   11 ;-;   15 ;-;   16 ;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Cor ou Raça;Preta ou parda;-;-;   151 ;   73 ;-;   46 ;-;   66 ;-;   38 ;-;   49 ;-;   31 ;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Grupos de Idade 2;Total;-;-;   185 ;   100 ;-;   61 ;-;   81 ;-;   52 ;-;   65 ;-;   49 ;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Grupos de Idade 2;0 a 59 anos ;-;-;   163 ;   87 ;-;   53 ;-;   71 ;-;   47 ;-;   60 ;-;   45 ;-
Pessoas que procuraram atendimento de saúde em hospital (mil pessoas);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;-;-;   22 ;   13 ;-;   9 ;-;   10 ;-;   4 ;-;   5 ;-;   4 ;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Total;-;-;9,6;9,3;-;12,3;-;12,3;-;16,3;-;16,1;-;17,7;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Homem;-;-;11,2;11,7;-;18,1;-;15,4;-;20,9;-;19,7;-;29,1;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Mulher;-;-;10,8;11,6;-;12,5;-;14,1;-;18,3;-;18,5;-;17,3;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Total4;-;-;9,6;9,3;-;12,3;-;12,3;-;16,3;-;16,1;-;17,7;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Branca;-;-;18,6;17,4;-;22,5;-;23,1;-;21,1;-;24,1;-;40,9;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Preta ou parda;-;-;9,8;10,6;-;13,9;-;13,8;-;19,8;-;18,7;-;16,8;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;Total;-;-;9,6;9,3;-;12,3;-;12,3;-;16,3;-;16,1;-;17,7;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;0 a 59 anos ;-;-;10,6;10,1;-;13,7;-;13,4;-;17,6;-;16,7;-;18,6;-
CV - Pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;-;-;15,6;18,2;-;25,5;-;25,4;-;30,0;-;31,5;-;33,0;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Total;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Homem;-;-;54,7;49,4;-;41,1;-;44,8;-;38,2;-;47,8;-;48,6;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Mulher;-;-;45,3;50,6;-;58,9;-;55,2;-;61,8;-;52,2;-;51,4;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Total4;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Branca;-;-;16,1;27,0;-;24,3;-;18,3;-;21,1;-;23,1;-;32,4;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Preta ou parda;-;-;81,3;72,9;-;75,4;-;81,1;-;73,1;-;75,8;-;63,1;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;Total;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;0 a 59 anos ;-;-;88,0;87,2;-;86,1;-;87,2;-;91,4;-;92,3;-;92,3;-
Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;-;-;12,0;12,8;-;13,9;-;12,8;-;8,6;-;7,7;-;7,7;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Homem;-;-;4,9;7,2;-;10,3;-;8,9;-;13,2;-;10,7;-;16,3;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Sexo;Mulher;-;-;5,9;7,0;-;7,2;-;7,2;-;8,2;-;9,8;-;15,4;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Total4;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Branca;-;-;14,8;14,4;-;19,1;-;21,1;-;22,4;-;21,2;-;29,5;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Cor ou Raça;Preta ou parda;-;-;3,0;5,3;-;6,2;-;4,8;-;7,3;-;6,5;-;14,6;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;0 a 59 anos ;-;-;2,2;2,6;-;4,0;-;3,6;-;3,0;-;2,5;-;2,8;-
CV – Distribuição das pessoas que procuraram atendimento de saúde em hospital (%);Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;-;-;16,3;17,8;-;25,0;-;24,5;-;32,0;-;29,7;-;33,1;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Sexo;Total;-;-;27,0;24,2;Estável;22,0;Estável;27,9;Estável;25,5;Estável;27,8;Estável;26,7;Estável
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Sexo;Homem;-;-;29,6;25,1;-;22,3;-;29,3;-;22,3;-;30,6;-;28,6;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Sexo;Mulher;-;-;24,5;23,4;-;21,9;-;26,8;-;28,0;-;25,6;-;25,2;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Cor ou Raça;Total4;-;-;27,0;24,2;-;22,0;-;27,9;-;25,5;-;27,8;-;26,7;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Cor ou Raça;Branca;-;-;25,2;32,2;-;31,7;-;24,7;-;25,4;-;30,3;-;36,1;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Cor ou Raça;Preta ou parda;-;-;27,3;22,7;-;20,2;-;29,0;-;24,5;-;27,3;-;22,6;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Grupos de Idade 2;Total;-;-;27,0;24,2;-;22,0;-;27,9;-;25,5;-;27,8;-;26,7;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Grupos de Idade 2;0 a 59 anos ;-;-;26,5;23,8;-;20,9;-;26,5;-;26,6;-;28,7;-;27,5;-
Percentual de pessoas que procuraram atendimento de saúde em hospital, entre aquelas que procuraram estabelecimento de saúde (%) ;Grande Região;Norte;Grupos de Idade 2;60 anos ou mais ;-;-;32,3;27,4;-;32,8;-;43,1;-;17,7;-;20,3;-;20,2;-
